,id_num,store_name,address,tel,sector,menu,info,large_sector,city_province,city_county_district,detail_address,latitude_geocoding,longitude_geocoding,latitude_v_world,longitude_v_world,check_geo_result
6817,14099,엄마손칼국수,"경기도 의왕시 오전로156(오전동), 206호",031-427-8869,한식_일반,손칼국수 7000원김치볶음밥       7000원,,요식업,경기도,의왕시,"오전로156 (오전동), 206호",0.0,0.0,0.0,0.0,True
6818,14100,채미용실,경기도 의왕시 찬우물2길 10(오전동),031-453-9667,이미용업,커트 10000원펌       30000원,,이미용업,경기도,의왕시,찬우물2길 10 (오전동),0.0,0.0,37.353833606,126.971749475,False
6819,14101,쿨헤어라인,전라북도 전주시 덕진구 와룡1길 11(송천동2가),010-3677-4696,이미용업,염색 40000원파마       40000원,파마와 염색에 사용되는 약의 품질을 신경써서 하고 있어 손님들이 머릿결이 안 상한다며 좋아하시고 단골손님이 많아 멀리서도 찾아오심. 혼자 영업하고 있어 인건비를 절감할 수 있음.,이미용업,전라북도,전주시,덕진구 와룡1길 11 (송천동2가),0.0,0.0,35.865257821,127.113337569,False
6820,14102,대물민물장어,"전라북도 전주시 완산구 삼천천변2길 27, 1층(삼천동1가)",063-716-9699,한식_일반,"민물장어(1kg, 매장) 64000원민물장어(1kg, 포장)       59000원","평화동에서 삼천동으로 가게를 이전하여 2022년부터 영업을 해오고 있으며, 가게 위생 및 분위기에 신경을 많이 쓰고 있어 쾌적하게 매장 식사를 할 수 있음. 또한 삼천2동 주민센터 &apos;사랑의 냉장고&apos;에 2년 이상 반찬 및 음식봉사를 해오고 있으며, 이 공로가 인정되어 2022년에는 김관영 도지사 표창을 수여하기도 하였음.",요식업,전라북도,전주시,"완산구 삼천천변2길 27, 1층 (삼천동1가)",0.0,0.0,35.796669878,127.113136654,False
6821,14103,소이칼국수,"전라북도 전주시 덕진구 동부대로 575, 108호(우아동3가, 우정신세계)",070-7797-7488,한식_면류,칼국수 5000원바지락칼국수       6000원,"신선한 재료, 푸짐한 양, 저렴한 금액, 청결을 유지할 수 있도록 신경쓰고 있으며 직접 면, 육수, 김치를 만들어 사용하고, 1인 운영으로 인건비를 절감하고 있음.",요식업,전라북도,전주시,"덕진구 동부대로 575, 108호 (우아동3가, 우정신세계)",0.0,0.0,35.840602392,127.167340634,False
6822,14104,옛날 손칼국수,"서울특별시 구로구 서울 신도림로11길 5, 1층",02-2675-4810,한식_면류,칼국수 6000원비빔국수       6000원,,요식업,서울특별시,구로구,"서울 신도림로11길 5, 1층",0.0,0.0,37.508254016,126.879978709,False
6823,14105,착한갈비돈내코,경기도 여주시 세종로 79번길 17-3,031-882-3392,한식_육류,숯불돼지갈비(1인 200g) 9000원       원,,요식업,경기도,여주시,세종로 79번길 17-3,0.0,0.0,37.290663387,127.636728815,False
6824,14106,콩이여무네,경기도 여주시 산북면 광여로 1107,031-885-7858,한식_일반,"무쇠돌솥밥, 황태순두부 10000원무쇠돌솥밥 ,얼큰바지락       10000원",,요식업,경기도,여주시,산북면 광여로 1107,37.408902,127.4484863,37.397477919,127.431609713,False
6825,14107,시골본가,경기도 남양주시 오남읍 진건오남로 617,031-575-2626,한식_육류,삼겹살500g 24000원       원,,요식업,경기도,남양주시,오남읍 진건오남로 617,37.705596,127.1928601,37.688359531,127.212027627,False
6826,14108,명품짜장,"경기도 광명시 오리로964번길 14, 1층(광명동)",미등록,중식,짜장면 3000원짬뽕       5000원,,요식업,경기도,광명시,"오리로964번길 14, 1층 (광명동)",0.0,0.0,37.480003694,126.856642109,False
6827,14109,주영김밥,"경기도 광명시 하안로 320-21, 108호(하안4동, 하안10단지 종합상가)",02-899-9133,한식_분식,원조김밥 3000원참치김밥       4000원,,요식업,경기도,광명시,"하안로 320-21, 108호 (하안4동, 하안10단지 종합상가)",0.0,0.0,37.464953145,126.880528937,False
6828,14110,마루솥뚜껑와인삼겹살,"경기도 안산시 단원구 광덕대로 145, 강희빌딩 205호(고잔동)",031-480-3010,한식_육류,삼겹살 150g 12000원냉면       5000원,,요식업,경기도,안산시,"단원구 광덕대로 145, 강희빌딩 205호 (고잔동)",0.0,0.0,37.309502905,126.828983014,False
6829,14111,백년식당서서갈비,경기도 안산시 단원구 광덕2로 50(초지동),031-410-0444,한식_육류,돼지왕갈비 300g 15000원육개장       7000원,,요식업,경기도,안산시,단원구 광덕2로 50 (초지동),0.0,0.0,37.310293978,126.815874695,False
6830,14112,예담육개장,경기도 안산시 상록구 이호로 43(본오동),031-502-2525,한식_일반,육개장 10000원       원,,요식업,경기도,안산시,상록구 이호로 43 (본오동),0.0,0.0,37.287249385,126.861726871,False
6831,14113,집밥,"경기도 안산시 단원구 화랑로 408, 블루빌타운 1층(고잔동)",031-410-3822,한식_일반,"보리밥,쌀밥 7000원       원",,요식업,경기도,안산시,"단원구 화랑로 408, 블루빌타운 1층 (고잔동)",0.0,0.0,37.320758541,126.833081815,False
6832,14114,왕비집 명동본점,"서울특별시 중구 명동8가길 26, 2층",02-3789-1945,한식_육류,한우 등심구이(140g) 45000원한우 육회(150g)       29000원,,요식업,서울특별시,중구,"명동8가길 26, 2층",0.0,0.0,37.561599834,126.986448905,False
6833,14115,명동중앙점 왕비집,"서울특별시 중구 명동8나길 45, 2층",02-776-2361,한식_육류,한우 등심구이(140g) 45000원한우 육회(150g)       29000원,,요식업,서울특별시,중구,"명동8나길 45, 2층",0.0,0.0,37.561074855,126.982401003,False
6834,14116,왕비집 명동2호점,"서울특별시 중구 명동9길 13, 2층",02-3789-1946,한식_육류,한우 등심구이(140g) 45000원한우 육회(150g)       29000원,,요식업,서울특별시,중구,"명동9길 13, 2층",0.0,0.0,37.56441493,126.984774315,False
6835,14117,왕비집 육호점,"서울특별시 중구 남대문로 64, 2층 203호",02-3789-1544,한식_육류,한우 등심구이(140g) 45000원한우 육회(150g)       29000원,,요식업,서울특별시,중구,"남대문로 64, 2층 203호",0.0,0.0,37.56277303,126.982241843,False
6836,14118,왕비집 시청무교점,"서울특별시 중구 무교로 19, 2층",02-755-9229,한식_육류,한우 등심구이(140g) 46000원한우 육회(150g)       29000원,,요식업,서울특별시,중구,"무교로 19, 2층",0.0,0.0,37.56762111,126.978974555,False
6837,14120,음밥협동조합,"서울특별시 강북구 솔매로50길 78, 1층(미아동)",02-992-2048,한식_일반,오늘의 메뉴 7700원베이컨김치짜글이덮밥       7000원,"@ 음밥은 매일 달라지는 오늘의 행복한 한끼 [투데이해피밀]을 비롯, 간편한밥메뉴를 편리하게 드실수 있는 레디투잇 스마트셀프카페테리아 매장을 운영하고 있습니다.",요식업,서울특별시,강북구,"솔매로50길 78, 1층 (미아동)",0.0,0.0,37.62308574,127.028109546,False
6838,14121,송미용실,"서울특별시 강북구 인수봉로78길 13, 1층(수유동)",02-998-7775,이미용업,커트 5000원파마       20000원,,이미용업,서울특별시,강북구,"인수봉로78길 13, 1층 (수유동)",0.0,0.0,37.64462819,127.011590274,False
6839,14122,현정헤어샵,"서울특별시 강북구 삼양로87길 24, 1층(수유동)",02-905-2225,이미용업,커트 8000원파마       25000원,,이미용업,서울특별시,강북구,"삼양로87길 24, 1층 (수유동)",0.0,0.0,37.635618393,127.016416638,False
6840,14123,뉴스타 헤어컬,"대전광역시 유성구 은구비서로 35, 1층",042-544-5234,이미용업,"커트(남, 성인) 10000원염색       13000원",,이미용업,대전광역시,유성구,"은구비서로 35, 1층",0.0,0.0,36.37537031,127.320481279,False
6841,14124,골목식당,서울특별시 동작구 사당로16가길 24(사당동),02-522-6320,한식_일반,뚝배기불고기 7000원김치찌개       6000원,,요식업,서울특별시,동작구,사당로16가길 24 (사당동),0.0,0.0,37.483216285,126.972144449,False
6842,14125,광명수산,서울특별시 동작구 동작대로29가길 5(사당동),02-536-7801,일식,광어(중) 40000원회덮밥(점심)       8000원,,요식업,서울특별시,동작구,동작대로29가길 5 (사당동),0.0,0.0,37.488273429,126.981171563,False
6843,14126,서브마린,"서울특별시 동작구 여의대방로 22, 상가동 지하1층 제1호(신대방동)",-,기타양식,아메리카노 2500원라떼       3500원,,요식업,서울특별시,동작구,"여의대방로 22, 상가동 지하1층 제1호 (신대방동)",0.0,0.0,37.493279372,126.912120363,False
6844,14127,엄마손뷔페,서울특별시 동작구 장승배기로 149-1(노량진동),-,한식_일반,손칼국수 5500원       원,,요식업,서울특별시,동작구,장승배기로 149-1 (노량진동),0.0,0.0,37.510968811,126.940030602,False
6845,14128,진수산,서울특별시 동작구 사당로16가길 12(사당동),0507-1349-7268,일식,"초밥(활어, 12pcs) 15000원회덮밥(활어)       10000원",,요식업,서울특별시,동작구,사당로16가길 12 (사당동),0.0,0.0,37.48306955,126.972671314,False
6846,14129,찬도락,서울특별시 동작구 보라매로 83(신대방동),02-815-4255,한식_일반,오삼불고기 9000원코다리강정       9000원,,요식업,서울특별시,동작구,보라매로 83 (신대방동),0.0,0.0,37.496633939,126.927371617,False
6847,14130,콘(Corn),서울특별시 동작구 상도로47길 13(상도1동),-,기타양식,"라떼(테이크아웃 3,500원) 4000원바나나케일주스       4500원",,요식업,서울특별시,동작구,상도로47길 13 (상도1동),0.0,0.0,37.499986655,126.951541824,False
6848,14131,더 프리메라  미용실,서울특별시 동작구 흑석로 13마길 65-3(흑석동),02-825-3655,이미용업,여성커트 16000원파마(50000원부터)       50000원,,이미용업,서울특별시,동작구,흑석로 13마길 65-3 (흑석동),0.0,0.0,37.507478324,126.959084962,False
6849,14132,머리염색 전문점,서울특별시 동작구 사당로16가길 20(사당동),-,이미용업,뿌리염색(18000원부터) 18000원염색(25000원부터)       25000원,,이미용업,서울특별시,동작구,사당로16가길 20 (사당동),0.0,0.0,37.483180268,126.972376951,False
6850,14133,동원이용원,"서울특별시 동작구 동작대로27다길 41, 2층(사당동)",02-536-3411,이미용업,커트 10000원염색만       10000원,,이미용업,서울특별시,동작구,"동작대로27다길 41, 2층 (사당동)",0.0,0.0,37.485785232,126.980410779,False
6851,14134,화이트세탁소,"서울특별시 동작구 만양로19, 상가동 137,138호(노량진동)",02-816-7515,세탁업,수선(4000원부터) 4000원양복세탁       6000원,,세탁업,서울특별시,동작구,"만양로19, 상가동 137,138호 (노량진동)",0.0,0.0,0.0,0.0,True
6852,14135,비스타(vista),서울특별시 동작구 동작대로35길 71(사당동),02-6414-7716,이미용업,커트 7000원염색만       13000원,,이미용업,서울특별시,동작구,동작대로35길 71 (사당동),0.0,0.0,37.492452197,126.979018814,False
6853,14136,커피소나타,"경기도 시흥시 경기 동서장곡길 55, 근린생활시설동 103호(장곡동)",0507-1356-7665,한식_기타,카페라떼 3800원바닐라라떼       4000원,,요식업,경기도,시흥시,"경기 동서장곡길 55, 근린생활시설동 103호 (장곡동)",0.0,0.0,37.381614236,126.785217272,False
6854,14137,명장텐베이커리배곧점,"경기도 시흥시 서울대학로264번길 26-18, 110,112호(배곧동)",031-499-4427,한식_기타,단팥빵 1300원소보루빵       1300원,,요식업,경기도,시흥시,"서울대학로264번길 26-18, 110,112호 (배곧동)",0.0,0.0,37.36665528,126.726141287,False
6855,14138,맛집소백산,충청북도 단양군 충북 단양읍 상진2길 55,043-423-0687,한식_일반,도토리묵밥 8000원두부찌개       8000원,,요식업,충청북도,단양군,충북 단양읍 상진2길 55,36.9784561,128.3551752,36.978237286,128.35555107,False
6856,14139,수냐미용실,충청북도 단양군 충북 매포읍 평동 3로 10,043-422-1558,이미용업,커트(학생) 7000원커트(성인여성)       9000원,,이미용업,충청북도,단양군,충북 매포읍 평동 3로 10,0.0,0.0,37.034824657,128.299172306,False
6857,14140,삼보닭꼬치,서울특별시 동대문구 한천로 186 (장안동),010-6493-3450,한식_일반,파닭꼬치 3000원염통꼬치(4개)       6000원,,요식업,서울특별시,동대문구,한천로 186  (장안동),0.0,0.0,37.577485919,127.068290093,False
6858,14141,신라방마라탕,서울특별시 동대문구 천호대로79길 66 (장안동),02-2212-9991,중식,마라탕 7000원마라상궈       16000원,,요식업,서울특별시,동대문구,천호대로79길 66  (장안동),0.0,0.0,37.565046842,127.06447853,False
6859,14142,행복한식탁,"서울특별시 동대문구 장한로 150 (장안동, 1층)",02-2248-3335,한식_일반,바비큐치킨카츠 10000원육개장       9000원,,요식업,서울특별시,동대문구,"장한로 150  (장안동, 1층)",0.0,0.0,37.573792271,127.072150096,False
6860,14143,원더월커피로스터스,서울특별시 동대문구 답십리로 80 (답십리동),010-8754-6467,기타양식,텀블러(to go) 아메리카노 1500원아메리카노       3000원,,요식업,서울특별시,동대문구,답십리로 80  (답십리동),0.0,0.0,37.574730751,127.049508509,False
6861,14144,이문동사진관,서울특별시 동대문구 이문로12길 4-3 (이문동),010-2056-5700,기타서비스업,증명사진 10000원여권사진       15000원,,기타서비스업,서울특별시,동대문구,이문로12길 4-3  (이문동),0.0,0.0,37.593033226,127.058347322,False
6862,14145,비에르 에 프리트,서울특별시 동대문구 제기로5길 40 (제기동),02-3291-5111,한식_일반,소세지볶음 10000원불고기양념치킨       11000원,,요식업,서울특별시,동대문구,제기로5길 40  (제기동),0.0,0.0,37.588032992,127.035422416,False
6863,14146,세진식당,서울특별시 동대문구 서울시립대로 61-4 (전농동),02-2215-0305,한식_일반,백반 6000원된장찌개       7000원,,요식업,서울특별시,동대문구,서울시립대로 61-4  (전농동),0.0,0.0,37.576828915,127.047775064,False
6864,14147,큰손갈비,서울특별시 동대문구 서울시립대로 49-3 (전농동),02-2212-0747,한식_일반,김치찌개 7000원된장찌개       7000원,,요식업,서울특별시,동대문구,서울시립대로 49-3  (전농동),0.0,0.0,37.575931882,127.047073338,False
6865,14148,신설보쌈앤칼국수,"서울특별시 동대문구 하정로3길 10 (신설동, 1층)",02-925-3030,한식_일반,보쌈정식 9000원바지락칼국수       8000원,,요식업,서울특별시,동대문구,"하정로3길 10  (신설동, 1층)",0.0,0.0,37.575593974,127.025980435,False
6866,14149,충북식당,서울특별시 동대문구 고산자로38길 27 (제기동),02-964-3031,한식_일반,청국장보리밥 8000원된장보리밥       8000원,,요식업,서울특별시,동대문구,고산자로38길 27  (제기동),0.0,0.0,37.580182626,127.040032535,False
6867,14150,이야기카페,서울특별시 동대문구 전농로3길 106 (답십리동),02-6465-7786,기타양식,아메리카노 2500원크로플       4000원,,요식업,서울특별시,동대문구,전농로3길 106  (답십리동),0.0,0.0,37.572467845,127.056121001,False
6868,14151,오뚝식당,서울특별시 동대문구 회기로21길 8-18 (회기동),02-966-6680,한식_일반,된장찌개 8000원부대찌개       8000원,,요식업,서울특별시,동대문구,회기로21길 8-18  (회기동),0.0,0.0,37.591352928,127.05383818,False
6869,14152,만나식당,"서울특별시 동대문구 장한로25길 8 (장안동, 1층)",02-2244-4314,한식_일반,만두전골(2인) 20000원만둣국       9000원,,요식업,서울특별시,동대문구,"장한로25길 8  (장안동, 1층)",0.0,0.0,37.571940586,127.070662104,False
6870,14153,신원식당,"서울특별시 동대문구 장한로 92, 101호 (장안동, 화성빌딩)",02-3394-5121,한식_육류,삼겹살 16000원김치칼국수       8000원,,요식업,서울특별시,동대문구,"장한로 92, 101호  (장안동, 화성빌딩)",0.0,0.0,37.568843013,127.069887435,False
6871,14154,서희,"서울특별시 동대문구 사가정로23길 64, 105-101 (장안동, 성우스타팰리스)",02-2212-8877,중식,자장면(현금) 4500원짬뽕       6000원,,요식업,서울특별시,동대문구,"사가정로23길 64, 105-101  (장안동, 성우스타팰리스)",0.0,0.0,37.58145586,127.070053905,False
6872,14155,왕산골만두(그시절 그맛),"서울특별시 동대문구 고산자로38길 25 (제기동, 경동시장 다-11)",010-8205-2763,기타양식,꽈배기 500원도너츠       500원,,요식업,서울특별시,동대문구,"고산자로38길 25  (제기동, 경동시장 다-11)",0.0,0.0,37.580166919,127.039846589,False
6873,14156,영남멘,경상남도 밀양시 상설시장 1길 11 207호~214호,010-3734-3373,한식_일반,라멘 8900원닭교자       5000원,,요식업,경상남도,밀양시,상설시장 1길 11 207호~214호,0.0,0.0,35.492921588,128.753039764,False
6874,14157,굴림당,경상남도 밀양시 남천강변로 3길 7 1층,010-3734-3373,한식_분식,만두 5000원비빔칼국수       7000원,,요식업,경상남도,밀양시,남천강변로 3길 7 1층,0.0,0.0,35.491332976,128.74963823,False
6875,14158,남자만들기,경상북도 칠곡군 북삼읍 안강2길 20-1,010-4747-5343,이미용업,남성커트 6000원남성커트+염색       15000원,,이미용업,경상북도,칠곡군,북삼읍 안강2길 20-1,0.0,0.0,0.0,0.0,True
6876,14159,홍재보리밥,경상북도 구미시 형곡동로 73-1(형곡동),054-455-3536,한식_일반,정식 6000원보리밥       6000원,,요식업,경상북도,구미시,형곡동로 73-1 (형곡동),0.0,0.0,36.108833735,128.33579638,False
6877,14160,대영막창,경상북도 구미시 형곡동로 29(형곡동),054-456-0599,한식_육류,돼지막창(200g) 7000원삼겹살(150g)       9000원,,요식업,경상북도,구미시,형곡동로 29 (형곡동),0.0,0.0,36.104782458,128.335819797,False
6878,14161,꼴통들의 고깃집,경상북도 구미시 형곡서로 33-4(형곡동),054-458-8148,한식_육류,생삼겹살(150g) 8000원양념돼지갈비(200g)       6500원,,요식업,경상북도,구미시,형곡서로 33-4 (형곡동),0.0,0.0,36.105383773,128.334529107,False
6879,14162,맛있는 집밥,경상북도 구미시 금오산로5길 10(원평동),054-455-5888,한식_일반,비빔밥 6000원잔치국수       5000원,,요식업,경상북도,구미시,금오산로5길 10 (원평동),0.0,0.0,36.127961537,128.33866499,False
6880,14163,카페이오이,경기도 이천시 부악로 72-3 르네빌딩 1층,010-2236-****,기타서비스업,아메리카노 3000원에스프레소       3000원,,기타서비스업,경기도,이천시,부악로 72-3 르네빌딩 1층,0.0,0.0,37.270119496,127.435326933,False
6881,14164,카페구락부,경기도 이천시 중리천로21번길 18,031-635-6864,기타서비스업,아메리카노 3000원에스프레소       2500원,,기타서비스업,경기도,이천시,중리천로21번길 18,0.0,0.0,37.281279112,127.440815139,False
6882,14165,아리따미용실,경기도 이천시 중리천로21번길 18,031-635-6634,이미용업,파마 30000원커트       12000원,,이미용업,경기도,이천시,중리천로21번길 18,0.0,0.0,37.281279112,127.440815139,False
6883,14166,오리한마당,제주특별자치도 제주시 남성로 34,064-726-5152,한식_일반,오리한마리 57000원       원,,요식업,제주특별자치도,제주시,남성로 34,33.5072985,126.515196,33.503215751,126.51320085,False
6884,14167,김희선제주두루치기,"제주특별자치도 제주시 어영길 19, 1층",064-747-1147,한식_일반,흑돼지두루치기+소고기된장찌개 12000원       원,,요식업,제주특별자치도,제주시,"어영길 19, 1층",0.0,0.0,33.518715213,126.495341034,False
6885,14168,정든식당,제주특별자치도 제주시 진동로3길 24,064-713-5116,한식_일반,국밥 8000원따로국밥       9000원,,요식업,제주특별자치도,제주시,진동로3길 24,33.5201032,126.5657652,33.520095602,126.565849317,False
6886,14169,또와헤어샾,제주특별자치도 제주시 지석6길 9,064-756-6528,이미용업,커트 10000원일반펌       25000원,,이미용업,제주특별자치도,제주시,지석6길 9,33.5204049,126.5809684,33.52034478,126.581100091,False
6887,14170,진양,"제주특별자치도 제주시 건주로6길 14-7, 1층 102호(도련일동, 자운당)",064-757-8238,일식,모듬회(소) 25000원모듬초밥(10p)       13000원,,요식업,제주특별자치도,제주시,"건주로6길 14-7, 1층 102호 (도련일동, 자운당)",0.0,0.0,0.0,0.0,True
6888,14171,안평,"제주특별자치도 제주시 선사로6길 15, 1층(삼양일동)",064-755-1170,한식_일반,순두부찌개 8000원새우젓 두부찌개       8000원,,요식업,제주특별자치도,제주시,"선사로6길 15, 1층 (삼양일동)",0.0,0.0,33.525022375,126.587242489,False
6889,14172,오리한마당 봉개점,"제주특별자치도 제주시 봉개대동6길5-6, 1층",064-757-5153,한식_일반,유황오리 한마리 59000원유황오리 반마리       30000원,,요식업,제주특별자치도,제주시,"봉개대동6길5-6, 1층",0.0,0.0,33.488075736,126.597775843,False
6890,14173,미앤유,제주특별자치도 제주시 인다8길 28,0507-1325-0756,이미용업,남자커트 10000원여자커트       12000원,,이미용업,제주특별자치도,제주시,인다8길 28,33.4762711,126.5472081,33.476164125,126.54777078,False
6891,14174,탐라맛고을,제주특별자치도 제주시 아연로 484-7,064-756-6977,한식_일반,가정식백반 10000원돈족탕       10000원,,요식업,제주특별자치도,제주시,아연로 484-7,33.4752154,126.5292693,33.474442807,126.532285985,False
6892,14175,뽈살집 한림점,제주특별자치도 제주시 한림읍 한림상로 194,064-796-5860,한식_일반,흑돼지 특수부위(대) 69000원흑돼지 특수부위(중)       45000원,,요식업,제주특별자치도,제주시,한림읍 한림상로 194,33.4111934,126.2670701,33.415638693,126.26925196,False
6893,14176,남촌식당,제주특별자치도 제주시 서광로 174,064-753-1502,한식_일반,멸치국수 6000원고기국수       7000원,,요식업,제주특별자치도,제주시,서광로 174,33.4997596,126.51484885022808,33.499751311,126.515233115,False
6894,14178,그시절그짬뽕,"제주특별자치도 제주시 한림읍 한림북동길 7, 한림중앙상가 1층 115",064-796-8188,한식_일반,짜장면 5000원잡채밥       8000원,,요식업,제주특별자치도,제주시,"한림읍 한림북동길 7, 한림중앙상가 1층 115",0.0,0.0,33.415682414,126.264053344,False
6895,14179,헬로우휘트니스,"제주특별자치도 제주시 월랑로8길 1, 301호(노형동, 아란야플라자)",010-5260-0902,한식_일반,1일권 10000원3개월       99000원,,요식업,제주특별자치도,제주시,"월랑로8길 1, 301호 (노형동, 아란야플라자)",0.0,0.0,33.488819494,126.476679016,False
6896,14180,월림정지,"제주특별자치도 제주시 한림읍 명월성로 666, 1층",064-772-1368,한식_일반,돼지국밥 8000원모둠국밥       8000원,,요식업,제주특별자치도,제주시,"한림읍 명월성로 666, 1층",0.0,0.0,33.351533698,126.25559062,False
6897,14181,우돈숯불,"제주특별자치도 제주시 다랑곶길 27, 1층 105호",064-744-9630,한식_일반,오겹살(180g) 17000원갈매기살(180g)       16000원,,요식업,제주특별자치도,제주시,"다랑곶길 27, 1층 105호",0.0,0.0,33.488483644,126.480604274,False
6898,14182,함덕닭해장국,"제주특별자치도 제주시 조천읍 조천우회로 508, 1층",064-782-9876,한식_일반,닭곰탕 8000원닭육계장       9000원,,요식업,제주특별자치도,제주시,"조천읍 조천우회로 508, 1층",0.0,0.0,33.529674955,126.663512722,False
6899,14183,김도희의 갈치창고,"제주특별자치도 제주시 노형로 121, 2층",064-712-1802,한식_일반,가마솥갈치조림(2인) 43000원가마솥갈치조림+화덕통갈치구이정식(2인)       65000원,,요식업,제주특별자치도,제주시,"노형로 121, 2층",0.0,0.0,33.4675379,126.457243984,False
6900,14184,한일동문식당,"제주특별자치도 제주시 동문로 6-4, 1층(일도일동)",064-758-4614,한식_일반,고기국수 6000원순대국밥       7000원,,요식업,제주특별자치도,제주시,"동문로 6-4, 1층 (일도일동)",0.0,0.0,33.512587365,126.527141561,False
6901,14185,허니막창,"제주특별자치도 제주시 월랑로4길 38, 1층",064-745-9295,한식_일반,허니A세트(막창2+돈차돌1) 41000원허니B세트(막창2+생오겹1+돈차돌1)       57000원,,요식업,제주특별자치도,제주시,"월랑로4길 38, 1층",0.0,0.0,33.489637828,126.480661405,False
6902,14186,본조르노베이커리,"제주특별자치도 제주시 다랑곶 4길 68, 1층",0507-1413-3473,기타양식,프렌치 바게트 2500원치아바타       2700원,,요식업,제주특별자치도,제주시,"다랑곶 4길 68, 1층",0.0,0.0,33.49118874,126.476495117,False
6903,14187,착한제주고등어,"제주특별자치도 제주시 신산로2길 25, 1층(일도일동)",064-725-5751,한식_일반,고등어구이정식 6000원고등어조림       8000원,,요식업,제주특별자치도,제주시,"신산로2길 25, 1층 (일도일동)",0.0,0.0,33.512187352,126.529306544,False
6904,14188,황금숯불닭갈비,제주특별자치도 제주시 월랑로 10길 25(노형동),064-746-0745,한식_일반,닭소금구이(320g) 14000원닭양념구이(320g)       14000원,,요식업,제주특별자치도,제주시,월랑로 10길 25 (노형동),0.0,0.0,33.490592576,126.477872077,False
6905,14189,보리해장국,"제주특별자치도 제주시 우령서로16길 2, 1층",064-745-5052,한식_일반,해장국 9000원곰탕       10000원,,요식업,제주특별자치도,제주시,"우령서로16길 2, 1층",0.0,0.0,33.486259582,126.426401938,False
6906,14190,동진,제주특별자치도 제주시 동문로4길 9(일도일동),010-2366-6045,한식_일반,멸치국수 6000원비빔국수       7000원,,요식업,제주특별자치도,제주시,동문로4길 9 (일도일동),0.0,0.0,33.512182869,126.528191204,False
6907,14191,올래어촌,제주특별자치도 제주시 태우해안로 166,0507-1328-2992,한식_일반,회정식 15000원해물뚝배기       10000원,,요식업,제주특별자치도,제주시,태우해안로 166,33.4971966,126.4525288,0.0,0.0,False
6908,14192,산도롱앤드또똣,"제주특별자치도 제주시 중앙로 지하 60, 지하1층 25호(일도일동)",010-7179-1499,한식_일반,아메리카노 2000원카페라떼       3000원,,요식업,제주특별자치도,제주시,"중앙로 지하 60, 지하1층 25호 (일도일동)",0.0,0.0,33.513145257,126.524633404,False
6909,14193,제주몰래물밥상,제주특별자치도 제주시 도두항서길 65(도두일동),064-711-8919,한식_일반,"활우럭조림밥상(2-3인) 48000원활우럭, 전복새우조림밥상(2-3인)       58000원",,요식업,제주특별자치도,제주시,도두항서길 65 (도두일동),0.0,0.0,33.504176185,126.463698334,False
6910,14194,제라진뚝배기갈비찜,"제주특별자치도 제주시 도공로 20, 1층",064-711-6232,한식_일반,뚝배기갈비찜 11000원정식       10000원,,요식업,제주특별자치도,제주시,"도공로 20, 1층",0.0,0.0,33.504504579,126.465213369,False
6911,14195,제주포,"제주특별자치도 제주시 동문로4길 9, 지하1층 A-8호",010-9982-3692,한식_일반,스지쌀국수 11000원깐양쌀국수       11000원,,요식업,제주특별자치도,제주시,"동문로4길 9, 지하1층 A-8호",0.0,0.0,33.512182869,126.528191204,False
6912,14196,춘향이네,"제주특별자치도 제주시 오일장동길 36, 1층(도두일동)",064-712-4064,한식_일반,장터순대국밥 7000원내장국밥       7000원,,요식업,제주특별자치도,제주시,"오일장동길 36, 1층 (도두일동)",0.0,0.0,33.496123225,126.4771907,False
6913,14197,제주라면2호점,"제주특별자치도 제주시 서해안로 210, 1층(도두일동)",064-747-9666,한식_일반,해물라면 7000원흑돼지라면       7000원,,요식업,제주특별자치도,제주시,"서해안로 210, 1층 (도두일동)",0.0,0.0,33.506937101,126.469869619,False
6914,14198,진희미용실,제주특별자치도 제주시 동광로17길 27,064-751-1128,이미용업,커트 5000원파마       30000원,,이미용업,제주특별자치도,제주시,동광로17길 27,33.5092197,126.5386822,33.509114781,126.538658379,False
6915,14199,신산명성식당,제주특별자치도 제주시 삼성로 94,064-755-6664,한식_일반,명성정식 10000원       원,,요식업,제주특별자치도,제주시,삼성로 94,33.5053058,126.527646,33.508869441,126.535112775,False
6916,14200,육회포차,"제주특별자치도 서귀포시 중앙로71번길 4, 1층",064-763-9977,한식_일반,육회비빔밥 8000원튀김우동       8000원,,요식업,제주특별자치도,서귀포시,"중앙로71번길 4, 1층",0.0,0.0,33.25107761,126.560869864,False
6917,14201,금천미용실,제주특별자치도 제주시 중앙로23길 6,064-758-9254,이미용업,커트 10000원파마       25000원,,이미용업,제주특별자치도,제주시,중앙로23길 6,33.5072487,126.5275069,33.506958827,126.5254723,False
6918,14202,도담.헤어,"제주특별자치도 서귀포시 동문로 53, 1층",0507-1433-5586,이미용업,여자커트 15000원남자커트       12000원,,이미용업,제주특별자치도,서귀포시,"동문로 53, 1층",0.0,0.0,33.249861321,126.566343491,False
6919,14203,고기서맛나(하몽이네),"제주특별자치도 제주시 중앙로21길 4, 1층(이도일동)",0507-1322-1011,한식_일반,제주산 생뒷고기 9000원흑돼지 제육백반       9000원,,요식업,제주특별자치도,제주시,"중앙로21길 4, 1층 (이도일동)",0.0,0.0,33.507729,126.524747709,False
